ds,y
8/7/2019 10:00,21.906
8/7/2019 9:00,28.874
8/7/2019 8:00,33.087
8/7/2019 7:00,36.375
8/7/2019 6:00,35.021
8/7/2019 5:00,35.259
8/7/2019 4:00,47.041
8/7/2019 3:00,42.43
8/7/2019 2:00,40.292
8/7/2019 1:00,42.371
8/7/2019 0:00,44.745
8/6/2019 23:00,42.705
8/6/2019 22:00,41.484
8/6/2019 21:00,21.911
8/6/2019 20:00,33.938
8/6/2019 19:00,30.203
8/6/2019 18:00,0.068
8/6/2019 17:00,0.075
8/6/2019 16:00,0.081
8/6/2019 15:00,0.076
8/6/2019 14:00,7.388
8/6/2019 13:00,7.395
8/6/2019 12:00,0.213
8/6/2019 11:00,7.543
8/6/2019 10:00,3.888
8/6/2019 9:00,12.347
8/6/2019 8:00,0.114
8/6/2019 7:00,24.002
8/6/2019 6:00,17.075
8/6/2019 5:00,20.804
8/6/2019 4:00,26.342
8/6/2019 3:00,30.026
8/6/2019 2:00,37.872
8/6/2019 1:00,26.838
8/6/2019 0:00,24.183
8/5/2019 23:00,36.826
8/5/2019 22:00,31.746
8/5/2019 21:00,34.295
8/5/2019 20:00,35.973
8/5/2019 19:00,36.999
8/5/2019 18:00,32.047
8/5/2019 17:00,27.205
8/5/2019 16:00,0.548
8/5/2019 15:00,0.639
8/5/2019 14:00,1.236
8/5/2019 13:00,4.286
8/5/2019 12:00,5.059
8/5/2019 11:00,1.14
8/5/2019 10:00,19.6
8/5/2019 9:00,23.281
8/5/2019 8:00,28.181
8/5/2019 7:00,27.579
8/5/2019 6:00,28.034
8/5/2019 5:00,34.648
8/5/2019 4:00,40.562
8/5/2019 3:00,38.193
8/5/2019 2:00,37.14
8/5/2019 1:00,22.717
8/5/2019 0:00,32.25
8/4/2019 23:00,37.161
8/4/2019 22:00,30
8/4/2019 21:00,31.563
8/4/2019 20:00,38.243
8/4/2019 19:00,39.61
8/4/2019 18:00,20.136
8/4/2019 17:00,2.38
8/4/2019 16:00,0
8/4/2019 15:00,0
8/4/2019 14:00,0
8/4/2019 13:00,0
8/4/2019 12:00,0
8/4/2019 11:00,1.109
8/4/2019 10:00,9.878
8/4/2019 9:00,25.853
8/4/2019 8:00,27.577
8/4/2019 7:00,21.554
8/4/2019 6:00,27.385
8/4/2019 5:00,23.939
8/4/2019 4:00,27.234
8/4/2019 3:00,26.346
8/4/2019 2:00,39.067
8/4/2019 1:00,19.8
8/4/2019 0:00,28.078
8/3/2019 23:00,37.875
8/3/2019 22:00,32.966
8/3/2019 21:00,36.866
8/3/2019 20:00,41.914
8/3/2019 19:00,27.415
8/3/2019 18:00,14.453
8/3/2019 17:00,0.798
8/3/2019 16:00,0
8/3/2019 15:00,0
8/3/2019 14:00,0
8/3/2019 13:00,0
8/3/2019 12:00,0
8/3/2019 11:00,0
8/3/2019 10:00,3.118
8/3/2019 9:00,12.858
8/3/2019 8:00,24.774
8/3/2019 7:00,28.718
8/3/2019 6:00,21.245
8/3/2019 5:00,33.981
8/3/2019 4:00,43.222
8/3/2019 3:00,36.156
8/3/2019 2:00,35.317
8/3/2019 1:00,23.945
8/3/2019 0:00,31.357
8/2/2019 23:00,33.787
8/2/2019 22:00,32.123
8/2/2019 21:00,38.397
8/2/2019 20:00,43.36
8/2/2019 19:00,42.89
8/2/2019 18:00,23.63
8/2/2019 17:00,0.075
8/2/2019 16:00,0.061
8/2/2019 15:00,0.063
8/2/2019 14:00,0.068
8/2/2019 13:00,2.761
8/2/2019 12:00,2.715
8/2/2019 11:00,1.518
8/2/2019 10:00,0.817
8/2/2019 9:00,12.978
8/2/2019 8:00,17.443
8/2/2019 7:00,29.034
8/2/2019 6:00,18.139
8/2/2019 5:00,19.842
8/2/2019 4:00,21.422
8/2/2019 3:00,23.715
8/2/2019 2:00,23.954
8/2/2019 1:00,19.887
8/2/2019 0:00,31.114
8/1/2019 23:00,40.66
8/1/2019 22:00,25.063
8/1/2019 21:00,24.21
8/1/2019 20:00,0.061
8/1/2019 19:00,0.063
8/1/2019 18:00,0.064
8/1/2019 17:00,0.065
8/1/2019 16:00,0.076
8/1/2019 15:00,0.068
8/1/2019 14:00,0.063
8/1/2019 13:00,5.803
8/1/2019 12:00,7.045
8/1/2019 11:00,0.418
8/1/2019 10:00,14.224
8/1/2019 9:00,17.051
8/1/2019 8:00,17.555
8/1/2019 7:00,29.925
8/1/2019 6:00,18.088
8/1/2019 5:00,28.467
8/1/2019 4:00,38.068
8/1/2019 3:00,26.037
8/1/2019 2:00,26.007
8/1/2019 1:00,19.215
8/1/2019 0:00,29.412
7/31/2019 23:00,28.878
7/31/2019 22:00,33.504
7/31/2019 21:00,30.694
7/31/2019 20:00,43.181
7/31/2019 19:00,30.632
7/31/2019 18:00,22.757
7/31/2019 17:00,14.335
7/31/2019 16:00,0.628
7/31/2019 15:00,0
7/31/2019 14:00,0
7/31/2019 13:00,0
7/31/2019 12:00,0
7/31/2019 11:00,0
7/31/2019 10:00,0.618
7/31/2019 9:00,12.85
7/31/2019 8:00,25.886
7/31/2019 7:00,32.055
7/31/2019 6:00,19.156
7/31/2019 5:00,23.073
7/31/2019 4:00,36.921
7/31/2019 3:00,28
7/31/2019 2:00,25.816
7/31/2019 1:00,31.259
7/31/2019 0:00,30.511
7/30/2019 23:00,32.282
7/30/2019 22:00,37.816
7/30/2019 21:00,39.172
7/30/2019 20:00,51.558
7/30/2019 19:00,51.665
7/30/2019 18:00,32.416
7/30/2019 17:00,14.727
7/30/2019 16:00,0
7/30/2019 15:00,0
7/30/2019 14:00,0
7/30/2019 13:00,0
7/30/2019 12:00,0
7/30/2019 11:00,0
7/30/2019 10:00,6.394
7/30/2019 9:00,15.463
7/30/2019 8:00,24.811
7/30/2019 7:00,29.745
7/30/2019 6:00,31.973
7/30/2019 5:00,39.494
7/30/2019 4:00,31.032
7/30/2019 3:00,32.221
7/30/2019 2:00,45.707
7/30/2019 1:00,37.609
7/30/2019 0:00,41.629
7/29/2019 23:00,40.236
7/29/2019 22:00,0.066
7/29/2019 21:00,0.067
7/29/2019 20:00,0.066
7/29/2019 19:00,0.067
7/29/2019 18:00,0.069
7/29/2019 17:00,0.088
7/29/2019 16:00,0.07
7/29/2019 15:00,0.064
7/29/2019 14:00,0.065
7/29/2019 13:00,4.576
7/29/2019 12:00,9.023
7/29/2019 11:00,0
7/29/2019 10:00,2.62
7/29/2019 9:00,19.966
7/29/2019 8:00,29.33
7/29/2019 7:00,32.311
7/29/2019 6:00,21.777
7/29/2019 5:00,41.377
7/29/2019 4:00,48.191
7/29/2019 3:00,42.785
7/29/2019 2:00,29.394
7/29/2019 1:00,24.046
7/29/2019 0:00,33.841
7/28/2019 23:00,35.575
7/28/2019 22:00,38.529
7/28/2019 21:00,46.198
7/28/2019 20:00,47.119
7/28/2019 19:00,44.659
7/28/2019 18:00,23.442
7/28/2019 17:00,8.311
7/28/2019 16:00,0.934
7/28/2019 15:00,0
7/28/2019 14:00,0
7/28/2019 13:00,0
7/28/2019 12:00,0
7/28/2019 11:00,0
7/28/2019 10:00,1.48
7/28/2019 9:00,7.812
7/28/2019 8:00,23.39
7/28/2019 7:00,19.848
7/28/2019 6:00,20.97
7/28/2019 5:00,30.47
7/28/2019 4:00,26.136
7/28/2019 3:00,27.166
7/28/2019 2:00,37.502
7/28/2019 1:00,24.175
7/28/2019 0:00,42.082
7/27/2019 23:00,40.043
7/27/2019 22:00,35.506
7/27/2019 21:00,35.052
7/27/2019 20:00,35.467
7/27/2019 19:00,30.928
7/27/2019 18:00,17.664
7/27/2019 17:00,1.919
7/27/2019 16:00,0
7/27/2019 15:00,0
7/27/2019 14:00,0
7/27/2019 13:00,0
7/27/2019 12:00,0
7/27/2019 11:00,0
7/27/2019 10:00,0.829
7/27/2019 9:00,10.055
7/27/2019 8:00,15.738
7/27/2019 7:00,28.974
7/27/2019 6:00,24.627
7/27/2019 5:00,36.073
7/27/2019 4:00,37.211
7/27/2019 3:00,25.255
7/27/2019 2:00,27.769
7/27/2019 1:00,26.936
7/27/2019 0:00,19.879
7/26/2019 23:00,40.789
7/26/2019 22:00,39.759
7/26/2019 21:00,40.558
7/26/2019 20:00,41.54
7/26/2019 19:00,49.388
7/26/2019 18:00,21.559
7/26/2019 17:00,6.375
7/26/2019 16:00,0
7/26/2019 15:00,0.961
7/26/2019 14:00,0
7/26/2019 13:00,0
7/26/2019 12:00,10.666
7/26/2019 11:00,3.432
7/26/2019 10:00,17.602
7/26/2019 9:00,22.001
7/26/2019 8:00,26.169
7/26/2019 7:00,20.348
7/26/2019 6:00,30.496
7/26/2019 5:00,21.878
7/26/2019 4:00,27.64
7/26/2019 3:00,26.821
7/26/2019 2:00,26.795
7/26/2019 1:00,21.083
7/26/2019 0:00,45.993
7/25/2019 23:00,46.22
7/25/2019 22:00,28.213
7/25/2019 21:00,34.262
7/25/2019 20:00,38.282
7/25/2019 19:00,41.708
7/25/2019 18:00,25.795
7/25/2019 17:00,33.056
7/25/2019 16:00,11.439
7/25/2019 15:00,17.159
7/25/2019 14:00,8.493
7/25/2019 13:00,0
7/25/2019 12:00,2.665
7/25/2019 11:00,0.619
7/25/2019 10:00,10.891
7/25/2019 9:00,18.736
7/25/2019 8:00,24.6
7/25/2019 7:00,28.461
7/25/2019 6:00,21.143
7/25/2019 5:00,41.82
7/25/2019 4:00,43.949
7/25/2019 3:00,40.303
7/25/2019 2:00,30.999
7/25/2019 1:00,26.421
7/25/2019 0:00,31.356
7/24/2019 23:00,34.843
7/24/2019 22:00,29.253
7/24/2019 21:00,48.477
7/24/2019 20:00,50.477
7/24/2019 19:00,43.846
7/24/2019 18:00,28.759
7/24/2019 17:00,9.435
7/24/2019 16:00,2.793
7/24/2019 15:00,3.255
7/24/2019 14:00,0
7/24/2019 13:00,0
7/24/2019 12:00,0.626
7/24/2019 11:00,1.032
7/24/2019 10:00,9.696
7/24/2019 9:00,10.38
7/24/2019 8:00,24.599
7/24/2019 7:00,25.715
7/24/2019 6:00,25.85
7/24/2019 5:00,34.392
7/24/2019 4:00,41.593
7/24/2019 3:00,28.231
7/24/2019 2:00,35.064
7/24/2019 1:00,24.304
7/24/2019 0:00,30.638
7/23/2019 23:00,37.577
7/23/2019 22:00,38.999
7/23/2019 21:00,46.577
7/23/2019 20:00,49.396
7/23/2019 19:00,49.153
7/23/2019 18:00,33.198
7/23/2019 17:00,19.119
7/23/2019 16:00,1.956
7/23/2019 15:00,0
7/23/2019 14:00,0
7/23/2019 13:00,0
7/23/2019 12:00,0
7/23/2019 11:00,0.058
7/23/2019 10:00,11.553
7/23/2019 9:00,14.341
7/23/2019 8:00,25.069
7/23/2019 7:00,34.82
7/23/2019 6:00,26.373
7/23/2019 5:00,40.45
7/23/2019 4:00,33.483
7/23/2019 3:00,27.643
7/23/2019 2:00,38.77
7/23/2019 1:00,27.543
7/23/2019 0:00,29.283
7/22/2019 23:00,36.02
7/22/2019 22:00,35.92
7/22/2019 21:00,31.789
7/22/2019 20:00,32.496
7/22/2019 19:00,37.146
7/22/2019 18:00,19.291
7/22/2019 17:00,7.87
7/22/2019 16:00,3.299
7/22/2019 15:00,2.128
7/22/2019 14:00,0.586
7/22/2019 13:00,0
7/22/2019 12:00,0
7/22/2019 11:00,1.552
7/22/2019 10:00,2.546
7/22/2019 9:00,12.126
7/22/2019 8:00,25.378
7/22/2019 7:00,18.886
7/22/2019 6:00,18.231
7/22/2019 5:00,30.59
7/22/2019 4:00,36.58
7/22/2019 3:00,25.102
7/22/2019 2:00,22.515
7/22/2019 1:00,26.863
7/22/2019 0:00,44.157
7/21/2019 23:00,44.289
7/21/2019 22:00,25.928
7/21/2019 21:00,36.796
7/21/2019 20:00,40.979
7/21/2019 19:00,41.717
7/21/2019 18:00,26.777
7/21/2019 17:00,6.509
7/21/2019 16:00,6.543
7/21/2019 15:00,0
7/21/2019 14:00,0
7/21/2019 13:00,0
7/21/2019 12:00,0
7/21/2019 11:00,1.273
7/21/2019 10:00,0.566
7/21/2019 9:00,11.109
7/21/2019 8:00,15.457
7/21/2019 7:00,29.91
7/21/2019 6:00,18.248
7/21/2019 5:00,30.326
7/21/2019 4:00,27.93
7/21/2019 3:00,25.4
7/21/2019 2:00,25.28
7/21/2019 1:00,25.599
7/21/2019 0:00,27.324
7/20/2019 23:00,25.591
7/20/2019 22:00,22.731
7/20/2019 21:00,26.115
7/20/2019 20:00,41.803
7/20/2019 19:00,29.808
7/20/2019 18:00,18.003
7/20/2019 17:00,1.769
7/20/2019 16:00,0
7/20/2019 15:00,0
7/20/2019 14:00,0
7/20/2019 13:00,0.584
7/20/2019 12:00,2.954
7/20/2019 11:00,18.432
7/20/2019 10:00,21.125
7/20/2019 9:00,24.466
7/20/2019 8:00,50.961
7/20/2019 7:00,47.008
7/20/2019 6:00,47.898
7/20/2019 5:00,52.313
7/20/2019 4:00,62.798
7/20/2019 3:00,51.72
7/20/2019 2:00,63.634
7/20/2019 1:00,47.642
7/20/2019 0:00,47.427
7/19/2019 23:00,61.789
7/19/2019 22:00,55.408
7/19/2019 21:00,48.272
7/19/2019 20:00,68.365
7/19/2019 19:00,58.16
7/19/2019 18:00,52.972
7/19/2019 17:00,37.091
7/19/2019 16:00,25.041
7/19/2019 15:00,14.787
7/19/2019 14:00,1.774
7/19/2019 13:00,3.047
7/19/2019 12:00,6.935
7/19/2019 11:00,2.314
7/19/2019 10:00,12.418
7/19/2019 9:00,23.513
7/19/2019 8:00,23.385
7/19/2019 7:00,32.897
7/19/2019 6:00,32.938
7/19/2019 5:00,22.441
7/19/2019 4:00,22.836
7/19/2019 3:00,30.46
7/19/2019 2:00,29.567
7/19/2019 1:00,31.048
7/19/2019 0:00,31.02
7/18/2019 23:00,29.744
7/18/2019 22:00,28.458
7/18/2019 21:00,34.265
7/18/2019 20:00,47.485
7/18/2019 19:00,33.636
7/18/2019 18:00,22.895
7/18/2019 17:00,7.929
7/18/2019 16:00,0.084
7/18/2019 15:00,0
7/18/2019 14:00,0
7/18/2019 13:00,0
7/18/2019 12:00,0.015
7/18/2019 11:00,0.839
7/18/2019 10:00,4.941
7/18/2019 9:00,14.86
7/18/2019 8:00,22.01
7/18/2019 7:00,21.676
7/18/2019 6:00,29.419
7/18/2019 5:00,29.312
7/18/2019 4:00,36.12
7/18/2019 3:00,23.854
7/18/2019 2:00,31.325
7/18/2019 1:00,19.609
7/18/2019 0:00,36.021
7/17/2019 23:00,33.469
7/17/2019 22:00,23.442
7/17/2019 21:00,32.687
7/17/2019 20:00,34.565
7/17/2019 19:00,31.176
7/17/2019 18:00,20.693
7/17/2019 17:00,4.11
7/17/2019 16:00,0.337
7/17/2019 15:00,0.254
7/17/2019 14:00,0
7/17/2019 13:00,0
7/17/2019 12:00,0
7/17/2019 11:00,0.009
7/17/2019 10:00,2.324
7/17/2019 9:00,16.305
7/17/2019 8:00,19.535
7/17/2019 7:00,29.447
7/17/2019 6:00,30.052
7/17/2019 5:00,40.704
7/17/2019 4:00,38.886
7/17/2019 3:00,37.593
7/17/2019 2:00,34.42
7/17/2019 1:00,29.176
7/17/2019 0:00,29.59
7/16/2019 23:00,36.396
7/16/2019 22:00,41.674
7/16/2019 21:00,46.888
7/16/2019 20:00,51.006
7/16/2019 19:00,55.183
7/16/2019 18:00,47.281
7/16/2019 17:00,20.676
7/16/2019 16:00,3.496
7/16/2019 15:00,0.975
7/16/2019 14:00,0
7/16/2019 13:00,1.468
7/16/2019 12:00,0.26
7/16/2019 11:00,0.039
7/16/2019 10:00,1.535
7/16/2019 9:00,13.148
7/16/2019 8:00,28.957
7/16/2019 7:00,26.283
7/16/2019 6:00,19.918
7/16/2019 5:00,30.751
7/16/2019 4:00,29.625
7/16/2019 3:00,28.302
7/16/2019 2:00,37.085
7/16/2019 1:00,33.027
7/16/2019 0:00,33.03
7/15/2019 23:00,41.902
7/15/2019 22:00,33.479
7/15/2019 21:00,29.754
7/15/2019 20:00,31.697
7/15/2019 19:00,36.895
7/15/2019 18:00,26.12
7/15/2019 17:00,9.611
7/15/2019 16:00,0.197
7/15/2019 15:00,0
7/15/2019 14:00,0.341
7/15/2019 13:00,0.896
7/15/2019 12:00,3.115
7/15/2019 11:00,0.043
7/15/2019 10:00,2.244
7/15/2019 9:00,9.087
7/15/2019 8:00,23.871
7/15/2019 7:00,29.583
7/15/2019 6:00,20.205
7/15/2019 5:00,30.511
7/15/2019 4:00,36.583
7/15/2019 3:00,30.122
7/15/2019 2:00,28.645
7/15/2019 1:00,28.549
7/15/2019 0:00,28.279
7/14/2019 23:00,24.272
7/14/2019 22:00,24.035
7/14/2019 21:00,33.818
7/14/2019 20:00,41.59
7/14/2019 19:00,40.848
7/14/2019 18:00,23.197
7/14/2019 17:00,0.853
7/14/2019 16:00,0
7/14/2019 15:00,0
7/14/2019 14:00,0
7/14/2019 13:00,0
7/14/2019 12:00,0
7/14/2019 11:00,0
7/14/2019 10:00,0.273
7/14/2019 9:00,9.505
7/14/2019 8:00,23.605
7/14/2019 7:00,19.366
7/14/2019 6:00,19.789
7/14/2019 5:00,25.159
7/14/2019 4:00,24.064
7/14/2019 3:00,33.857
7/14/2019 2:00,34.792
7/14/2019 1:00,33.473
7/14/2019 0:00,33.384
7/13/2019 23:00,41.856
7/13/2019 22:00,35.816
7/13/2019 21:00,38.029
7/13/2019 20:00,34.75
7/13/2019 19:00,34.453
7/13/2019 18:00,19.413
7/13/2019 17:00,4.936
7/13/2019 16:00,0.188
7/13/2019 15:00,0
7/13/2019 14:00,0
7/13/2019 13:00,0
7/13/2019 12:00,0
7/13/2019 11:00,0
7/13/2019 10:00,0.007
7/13/2019 9:00,9.972
7/13/2019 8:00,17.677
7/13/2019 7:00,29.424
7/13/2019 6:00,31.422
7/13/2019 5:00,35.444
7/13/2019 4:00,36.999
7/13/2019 3:00,24.828
7/13/2019 2:00,36.624
7/13/2019 1:00,29.009
7/13/2019 0:00,28.936
7/12/2019 23:00,29.568
7/12/2019 22:00,32.897
7/12/2019 21:00,37.278
7/12/2019 20:00,29.817
7/12/2019 19:00,34.241
7/12/2019 18:00,20.91
7/12/2019 17:00,10.211
7/12/2019 16:00,7.199
7/12/2019 15:00,11.681
7/12/2019 14:00,0
7/12/2019 13:00,0
7/12/2019 12:00,0.001
7/12/2019 11:00,0
7/12/2019 10:00,7.059
7/12/2019 9:00,14.282
7/12/2019 8:00,25.66
7/12/2019 7:00,25.387
7/12/2019 6:00,24.313
7/12/2019 5:00,19.12
7/12/2019 4:00,21.355
7/12/2019 3:00,19.703
7/12/2019 2:00,24.023
7/12/2019 1:00,27.061
7/12/2019 0:00,27.652
7/11/2019 23:00,34.908
7/11/2019 22:00,23.619
7/11/2019 21:00,25.857
7/11/2019 20:00,28.907
7/11/2019 19:00,22.721
7/11/2019 18:00,16.089
7/11/2019 17:00,3.754
7/11/2019 16:00,0.031
7/11/2019 15:00,0
7/11/2019 14:00,0
7/11/2019 13:00,0
7/11/2019 12:00,0
7/11/2019 11:00,8.605
7/11/2019 10:00,3.951
7/11/2019 9:00,5.02
7/11/2019 8:00,14.323
7/11/2019 7:00,19.823
7/11/2019 6:00,30.479
7/11/2019 5:00,26.65
7/11/2019 4:00,33.497
7/11/2019 3:00,22.887
7/11/2019 2:00,25.661
7/11/2019 1:00,25.134
7/11/2019 0:00,34.502
7/10/2019 23:00,23.442
7/10/2019 22:00,34.022
7/10/2019 21:00,23.768
7/10/2019 20:00,28.261
7/10/2019 19:00,20.092
7/10/2019 18:00,13.051
7/10/2019 17:00,1.326
7/10/2019 16:00,0
7/10/2019 15:00,0
7/10/2019 14:00,0
7/10/2019 13:00,0
7/10/2019 12:00,0.002
7/10/2019 11:00,0.231
7/10/2019 10:00,4.528
7/10/2019 9:00,14.377
7/10/2019 8:00,26.454
7/10/2019 7:00,18.561
7/10/2019 6:00,18.76
7/10/2019 5:00,30.603
7/10/2019 4:00,22.843
7/10/2019 3:00,26.858
7/10/2019 2:00,30.135
7/10/2019 1:00,29.276
7/10/2019 0:00,25.408
7/9/2019 23:00,28.284
7/9/2019 22:00,18.69
7/9/2019 21:00,20.344
7/9/2019 20:00,20.412
7/9/2019 19:00,21.012
7/9/2019 18:00,19.254
7/9/2019 17:00,0.723
7/9/2019 16:00,0
7/9/2019 15:00,0
7/9/2019 14:00,0
7/9/2019 13:00,0
7/9/2019 12:00,0
7/9/2019 11:00,0
7/9/2019 10:00,0
7/9/2019 9:00,3.468
7/9/2019 8:00,25.032
7/9/2019 7:00,24.51
7/9/2019 6:00,25.093
7/9/2019 5:00,31.74
7/9/2019 4:00,30.255
7/9/2019 3:00,26.828
7/9/2019 2:00,25.737
7/9/2019 1:00,25.726
7/9/2019 0:00,24.483
7/8/2019 23:00,24.214
7/8/2019 22:00,21.715
7/8/2019 21:00,21.692
7/8/2019 20:00,20.292
7/8/2019 19:00,20.805
7/8/2019 18:00,4.857
7/8/2019 17:00,0.423
7/8/2019 16:00,0
7/8/2019 15:00,0
7/8/2019 14:00,0
7/8/2019 13:00,0
7/8/2019 12:00,0
7/8/2019 11:00,0
7/8/2019 10:00,1.83
7/8/2019 9:00,10.015
7/8/2019 8:00,27.749
7/8/2019 7:00,22.528
7/8/2019 6:00,24.711
7/8/2019 5:00,30.555
7/8/2019 4:00,24.438
7/8/2019 3:00,25.174
7/8/2019 2:00,29.242
7/8/2019 1:00,27.881
7/8/2019 0:00,33.434
7/7/2019 23:00,36.218
